MethodName	Recall	PrecisionOfApprox	RelPosError	NumCloser	ClassAccuracy	QueryTime	DistComp	ImprEfficiency	ImprDistComp	Mem	MethodParams	NumData
"projection (perm) incr. sorting"	0.933	0.951904	1.05741	0.055	0	508.931	6512	29.8686	153.532	617	"projType=perm,intermDim=0,projDim=512,knnAmp=600,useCosine=0"	999800
"projection (perm) incr. sorting"	0.963	0.972354	1.03226	0.03	0	631.045	10512	24.0887	95.1104	617	"projType=perm,intermDim=0,projDim=512,knnAmp=1000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.994	0.994907	1.00574	0.005	0	1544.94	40512	9.83926	24.6791	617	"projType=perm,intermDim=0,projDim=512,knnAmp=4000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.4105	0.476429	2.43593	1.175	0	626.578	1124	24.2604	889.502	4523	"projType=perm,intermDim=0,projDim=1024,knnAmp=10,useCosine=0"	999800
"projection (perm) incr. sorting"	0.608	0.685685	1.56153	0.515	0	635.552	1424	23.9178	702.107	617	"projType=perm,intermDim=0,projDim=1024,knnAmp=40,useCosine=0"	999800
"projection (perm) incr. sorting"	0.6665	0.737977	1.42972	0.35	0	638.76	1624	23.7977	615.64	617	"projType=perm,intermDim=0,projDim=1024,knnAmp=60,useCosine=0"	999800
"projection (perm) incr. sorting"	0.7405	0.803243	1.2907	0.24	0	651.961	2024	23.3159	493.972	617	"projType=perm,intermDim=0,projDim=1024,knnAmp=100,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9065	0.932956	1.08141	0.075	0	747.029	5024	20.3487	199.005	617	"projType=perm,intermDim=0,projDim=1024,knnAmp=400,useCosine=0"	999800
"projection (perm) incr. sorting"	0.939	0.955913	1.05186	0.045	0	804.008	7024	18.9066	142.341	617	"projType=perm,intermDim=0,projDim=1024,knnAmp=600,useCosine=0"	999800
"projection (perm) incr. sorting"	0.968	0.974529	1.02971	0.03	0	928.578	11024	16.3703	90.693	617	"projType=perm,intermDim=0,projDim=1024,knnAmp=1000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.995	0.995818	1.00473	0.005	0	1842.23	41024	8.25143	24.3711	617	"projType=perm,intermDim=0,projDim=1024,knnAmp=4000,useCosine=0"	999800
