MethodName	Recall	PrecisionOfApprox	RelPosError	NumCloser	ClassAccuracy	QueryTime	DistComp	ImprEfficiency	ImprDistComp	Mem	MethodParams	NumData
"projection (perm) incr. sorting"	0.6765	0.710448	1.59848	0.725	0	101.82	656	34.5495	1524.09	30	"projType=perm,intermDim=0,projDim=256,knnAmp=40,useCosine=0"	999800
"projection (perm) incr. sorting"	0.7215	0.758477	1.45199	0.27	0	102.781	856	34.2266	1167.99	30	"projType=perm,intermDim=0,projDim=256,knnAmp=60,useCosine=0"	999800
"projection (perm) incr. sorting"	0.784	0.817283	1.29971	0.18	0	104.66	1256	33.6119	796.019	30	"projType=perm,intermDim=0,projDim=256,knnAmp=100,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9215	0.928344	1.09378	0.095	0	116.451	4256	30.2087	234.915	30	"projType=perm,intermDim=0,projDim=256,knnAmp=400,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9445	0.950629	1.06156	0.07	0	124.334	6256	28.2935	159.815	30	"projType=perm,intermDim=0,projDim=256,knnAmp=600,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9715	0.972804	1.032	0.03	0	140.046	10256	25.1192	97.4844	30	"projType=perm,intermDim=0,projDim=256,knnAmp=1000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.994	0.994651	1.00602	0.005	0	257.334	40256	13.6704	24.836	30	"projType=perm,intermDim=0,projDim=256,knnAmp=4000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.545	0.57737	2.21004	0.93	0	185.522	612	18.962	1633.66	1983	"projType=perm,intermDim=0,projDim=512,knnAmp=10,useCosine=0"	999800
"projection (perm) incr. sorting"	0.733	0.768349	1.42562	0.525	0	186.642	912	18.8483	1096.27	30	"projType=perm,intermDim=0,projDim=512,knnAmp=40,useCosine=0"	999800
"projection (perm) incr. sorting"	0.7835	0.813045	1.31416	0.48	0	187.297	1112	18.7822	899.101	30	"projType=perm,intermDim=0,projDim=512,knnAmp=60,useCosine=0"	999800
"projection (perm) incr. sorting"	0.8415	0.862853	1.21081	0.16	0	188.944	1512	18.6186	661.243	30	"projType=perm,intermDim=0,projDim=512,knnAmp=100,useCosine=0"	999800
"projection (perm) incr. sorting"	0.94	0.956446	1.05344	0.045	0	200.709	4512	17.5272	221.587	30	"projType=perm,intermDim=0,projDim=512,knnAmp=400,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9635	0.969298	1.03629	0.03	0	208.553	6512	16.868	153.532	30	"projType=perm,intermDim=0,projDim=512,knnAmp=600,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9755	0.979629	1.02372	0.03	0	224.176	10512	15.6924	95.1104	30	"projType=perm,intermDim=0,projDim=512,knnAmp=1000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9955	0.997299	1.00311	0.01	0	341.434	40512	10.3032	24.6791	30	"projType=perm,intermDim=0,projDim=512,knnAmp=4000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.5755	0.621686	1.94747	0.7	0	351.144	1124	10.0183	889.502	3936	"projType=perm,intermDim=0,projDim=1024,knnAmp=10,useCosine=0"	999800
"projection (perm) incr. sorting"	0.767	0.806615	1.33106	0.215	0	352.246	1424	9.98699	702.107	30	"projType=perm,intermDim=0,projDim=1024,knnAmp=40,useCosine=0"	999800
"projection (perm) incr. sorting"	0.816	0.847205	1.24177	0.16	0	353.084	1624	9.96329	615.64	30	"projType=perm,intermDim=0,projDim=1024,knnAmp=60,useCosine=0"	999800
"projection (perm) incr. sorting"	0.869	0.892904	1.15443	0.12	0	354.663	2024	9.91894	493.972	30	"projType=perm,intermDim=0,projDim=1024,knnAmp=100,useCosine=0"	999800
"projection (perm) incr. sorting"	0.957	0.965526	1.04232	0.035	0	366.37	5024	9.60199	199.005	30	"projType=perm,intermDim=0,projDim=1024,knnAmp=400,useCosine=0"	999800
"projection (perm) incr. sorting"	0.97	0.975089	1.02959	0.025	0	374.109	7024	9.40336	142.341	30	"projType=perm,intermDim=0,projDim=1024,knnAmp=600,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9835	0.987289	1.01435	0.005	0	389.644	11024	9.02845	90.693	30	"projType=perm,intermDim=0,projDim=1024,knnAmp=1000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9985	0.998184	1.00203	0	0	506.893	41024	6.94009	24.3711	30	"projType=perm,intermDim=0,projDim=1024,knnAmp=4000,useCosine=0"	999800
