MethodName	Recall	PrecisionOfApprox	RelPosError	NumCloser	ClassAccuracy	QueryTime	DistComp	ImprEfficiency	ImprDistComp	Mem	MethodParams	NumData
"projection (perm) incr. sorting"	0.646	0.712703	1.49785	0.345	0	27.7313	632	4.32172	1580.7	1074	"projType=perm,intermDim=0,projDim=32,knnAmp=60,useCosine=0"	999000
"projection (perm) incr. sorting"	0.712	0.779762	1.34305	0.27	0	27.9684	1032	4.28508	968.023	1074	"projType=perm,intermDim=0,projDim=32,knnAmp=100,useCosine=0"	999000
"projection (perm) incr. sorting"	0.889	0.921587	1.09783	0.085	0	29.8784	4032	4.01115	247.768	1074	"projType=perm,intermDim=0,projDim=32,knnAmp=400,useCosine=0"	999000
"projection (perm) incr. sorting"	0.9245	0.947099	1.06377	0.055	0	31.1102	6032	3.85231	165.617	1074	"projType=perm,intermDim=0,projDim=32,knnAmp=600,useCosine=0"	999000
"projection (perm) incr. sorting"	0.9565	0.970978	1.03382	0.035	0	33.5413	10032	3.57311	99.5813	1074	"projType=perm,intermDim=0,projDim=32,knnAmp=1000,useCosine=0"	999000
"projection (perm) incr. sorting"	0.9935	0.995323	1.0053	0.01	0	51.4311	40032	2.33028	24.955	1074	"projType=perm,intermDim=0,projDim=32,knnAmp=4000,useCosine=0"	999000
"projection (rand) incr. sorting"	0.927	0.960844	1.04706	0	0	37.1529	100	3.22583	9990	1318	"projType=rand,projDim=64,knnAmp=10"	999000
"projection (rand) incr. sorting"	0.994	0.99657	1.00373	0	0	37.2915	400	3.21384	2497.5	1074	"projType=rand,projDim=64,knnAmp=40"	999000
"projection (rand) incr. sorting"	0.9975	0.997923	1.00227	0	0	37.3384	600	3.20981	1665	1074	"projType=rand,projDim=64,knnAmp=60"	999000
"projection (rand) incr. sorting"	0.999	0.999436	1.00061	0	0	37.666	1000	3.18188	999	1074	"projType=rand,projDim=64,knnAmp=100"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	39.456	4000	3.03751	249.75	1074	"projType=rand,projDim=64,knnAmp=400"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	40.6326	6000	2.94954	166.5	1074	"projType=rand,projDim=64,knnAmp=600"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	42.8951	10000	2.79397	99.9	1074	"projType=rand,projDim=64,knnAmp=1000"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	60.4679	40000	1.98203	24.975	1074	"projType=rand,projDim=64,knnAmp=4000"	999000
"projection (rand) incr. sorting"	0.9955	0.997983	1.00222	0	0	59.354	100	2.01925	9990	1562	"projType=rand,projDim=128,knnAmp=10"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	59.5243	400	2.01347	2497.5	1074	"projType=rand,projDim=128,knnAmp=40"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	59.6664	600	2.00868	1665	1074	"projType=rand,projDim=128,knnAmp=60"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	59.906	1000	2.00064	999	1074	"projType=rand,projDim=128,knnAmp=100"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	61.7027	4000	1.94238	249.75	1074	"projType=rand,projDim=128,knnAmp=400"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	62.8798	6000	1.90602	166.5	1074	"projType=rand,projDim=128,knnAmp=600"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	65.2874	10000	1.83573	99.9	1074	"projType=rand,projDim=128,knnAmp=1000"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	82.8728	40000	1.4462	24.975	1074	"projType=rand,projDim=128,knnAmp=4000"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	99.0835	100	1.2096	9990	2050	"projType=rand,projDim=256,knnAmp=10"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	99.3011	400	1.20695	2497.5	1074	"projType=rand,projDim=256,knnAmp=40"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	99.4257	600	1.20544	1665	1074	"projType=rand,projDim=256,knnAmp=60"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	99.6865	1000	1.20229	999	1074	"projType=rand,projDim=256,knnAmp=100"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	101.508	4000	1.18071	249.75	1074	"projType=rand,projDim=256,knnAmp=400"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	102.681	6000	1.16721	166.5	1074	"projType=rand,projDim=256,knnAmp=600"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	104.967	10000	1.1418	99.9	1074	"projType=rand,projDim=256,knnAmp=1000"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	122.492	40000	0.978444	24.975	1074	"projType=rand,projDim=256,knnAmp=4000"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	181.95	100	0.65871	9990	3026	"projType=rand,projDim=512,knnAmp=10"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	182.097	400	0.658181	2497.5	1074	"projType=rand,projDim=512,knnAmp=40"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	182.054	600	0.658335	1665	1074	"projType=rand,projDim=512,knnAmp=60"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	182.382	1000	0.657151	999	1074	"projType=rand,projDim=512,knnAmp=100"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	184.039	4000	0.651232	249.75	1074	"projType=rand,projDim=512,knnAmp=400"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	185.213	6000	0.647104	166.5	1074	"projType=rand,projDim=512,knnAmp=600"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	187.339	10000	0.63976	99.9	1074	"projType=rand,projDim=512,knnAmp=1000"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	204.701	40000	0.585499	24.975	1074	"projType=rand,projDim=512,knnAmp=4000"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	345.646	100	0.346751	9990	4978	"projType=rand,projDim=1024,knnAmp=10"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	346.605	400	0.345791	2497.5	1074	"projType=rand,projDim=1024,knnAmp=40"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	346.098	600	0.346298	1665	1074	"projType=rand,projDim=1024,knnAmp=60"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	345.812	1000	0.346585	999	1074	"projType=rand,projDim=1024,knnAmp=100"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	347.441	4000	0.344959	249.75	1074	"projType=rand,projDim=1024,knnAmp=400"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	348.454	6000	0.343956	166.5	1074	"projType=rand,projDim=1024,knnAmp=600"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	350.456	10000	0.341992	99.9	1074	"projType=rand,projDim=1024,knnAmp=1000"	999000
"projection (rand) incr. sorting"	1	1	1	0	0	367.224	40000	0.326375	24.975	1074	"projType=rand,projDim=1024,knnAmp=4000"	999000
"projection (perm) incr. sorting"	0.187	0.20612	8.50854	10.845	0	22.1078	116	5.42094	8612.07	1135	"projType=perm,projDim=16,knnAmp=10"	999000
"projection (perm) incr. sorting"	0.3485	0.402682	3.2998	4.04	0	22.286	416	5.37758	2401.44	1074	"projType=perm,projDim=16,knnAmp=40"	999000
"projection (perm) incr. sorting"	0.4095	0.472691	2.65178	2.21	0	22.4345	616	5.34196	1621.75	1074	"projType=perm,projDim=16,knnAmp=60"	999000
"projection (perm) incr. sorting"	0.495	0.5619	2.11833	1.04	0	22.6822	1016	5.2836	983.268	1074	"projType=perm,projDim=16,knnAmp=100"	999000
"projection (perm) incr. sorting"	0.7295	0.792128	1.33587	0.345	0	24.5313	4016	4.88534	248.755	1074	"projType=perm,projDim=16,knnAmp=400"	999000
"projection (perm) incr. sorting"	0.7985	0.849342	1.22238	0.255	0	25.7877	6016	4.64733	166.057	1074	"projType=perm,projDim=16,knnAmp=600"	999000
"projection (perm) incr. sorting"	0.868	0.901321	1.13337	0.11	0	28.1551	10016	4.25659	99.7404	1074	"projType=perm,projDim=16,knnAmp=1000"	999000
"projection (perm) incr. sorting"	0.9745	0.980689	1.02351	0.04	0	45.8117	40016	2.6161	24.965	1074	"projType=perm,projDim=16,knnAmp=4000"	999000
"projection (perm) incr. sorting"	0.515	0.588379	1.90396	0.625	0	37.5094	164	3.19516	6091.46	1318	"projType=perm,projDim=64,knnAmp=10"	999000
"projection (perm) incr. sorting"	0.7545	0.823289	1.25163	0.125	0	37.649	464	3.18331	2153.02	1074	"projType=perm,projDim=64,knnAmp=40"	999000
"projection (perm) incr. sorting"	0.8165	0.873364	1.16887	0.1	0	37.7636	664	3.17364	1504.52	1074	"projType=perm,projDim=64,knnAmp=60"	999000
"projection (perm) incr. sorting"	0.8755	0.916368	1.10506	0.07	0	38.0271	1064	3.15164	938.91	1074	"projType=perm,projDim=64,knnAmp=100"	999000
"projection (perm) incr. sorting"	0.9675	0.982566	1.01979	0.015	0	39.8908	4064	3.00437	245.817	1074	"projType=perm,projDim=64,knnAmp=400"	999000
"projection (perm) incr. sorting"	0.979	0.988237	1.01334	0.015	0	41.1029	6064	2.91578	164.743	1074	"projType=perm,projDim=64,knnAmp=600"	999000
"projection (perm) incr. sorting"	0.9885	0.99324	1.00764	0.01	0	43.4451	10064	2.75859	99.2647	1074	"projType=perm,projDim=64,knnAmp=1000"	999000
"projection (perm) incr. sorting"	0.998	0.999088	1.00097	0	0	61.2496	40064	1.95673	24.9351	1074	"projType=perm,projDim=64,knnAmp=4000"	999000
"projection (perm) incr. sorting"	0.581	0.655306	1.65026	0.37	0	59.6693	228	2.00858	4381.58	1562	"projType=perm,projDim=128,knnAmp=10"	999000
"projection (perm) incr. sorting"	0.7855	0.846125	1.21253	0.17	0	59.8063	528	2.00398	1892.05	1074	"projType=perm,projDim=128,knnAmp=40"	999000
"projection (perm) incr. sorting"	0.8355	0.888453	1.1453	0.1	0	59.9249	728	2.00001	1372.25	1074	"projType=perm,projDim=128,knnAmp=60"	999000
"projection (perm) incr. sorting"	0.89	0.926462	1.09093	0.07	0	60.155	1128	1.99236	885.638	1074	"projType=perm,projDim=128,knnAmp=100"	999000
"projection (perm) incr. sorting"	0.969	0.980623	1.02211	0.025	0	62.0135	4128	1.93265	242.006	1074	"projType=perm,projDim=128,knnAmp=400"	999000
"projection (perm) incr. sorting"	0.9785	0.986544	1.01535	0.02	0	63.1337	6128	1.89835	163.022	1074	"projType=perm,projDim=128,knnAmp=600"	999000
"projection (perm) incr. sorting"	0.988	0.991608	1.00943	0.015	0	65.5056	10128	1.82961	98.6374	1074	"projType=perm,projDim=128,knnAmp=1000"	999000
"projection (perm) incr. sorting"	0.9985	0.999406	1.00063	0	0	83.2997	40128	1.43879	24.8953	1074	"projType=perm,projDim=128,knnAmp=4000"	999000
"projection (perm) incr. sorting"	0.639	0.714153	1.48874	0.28	0	100.098	356	1.19734	2806.18	2050	"projType=perm,projDim=256,knnAmp=10"	999000
"projection (perm) incr. sorting"	0.8465	0.899214	1.13046	0.075	0	100.219	656	1.1959	1522.87	1074	"projType=perm,projDim=256,knnAmp=40"	999000
"projection (perm) incr. sorting"	0.887	0.926701	1.09029	0.065	0	100.3	856	1.19494	1167.06	1074	"projType=perm,projDim=256,knnAmp=60"	999000
"projection (perm) incr. sorting"	0.924	0.95251	1.05644	0.04	0	100.532	1256	1.19218	795.382	1074	"projType=perm,projDim=256,knnAmp=100"	999000
"projection (perm) incr. sorting"	0.9815	0.989849	1.01153	0.01	0	102.429	4256	1.1701	234.727	1074	"projType=perm,projDim=256,knnAmp=400"	999000
"projection (perm) incr. sorting"	0.987	0.992673	1.00829	0.01	0	103.693	6256	1.15582	159.687	1074	"projType=perm,projDim=256,knnAmp=600"	999000
"projection (perm) incr. sorting"	0.9935	0.995525	1.00515	0.01	0	106.126	10256	1.12933	97.4064	1074	"projType=perm,projDim=256,knnAmp=1000"	999000
"projection (perm) incr. sorting"	0.999	0.999691	1.00033	0	0	123.682	40256	0.969034	24.8162	1074	"projType=perm,projDim=256,knnAmp=4000"	999000
"projection (perm) incr. sorting"	0.6295	0.707585	1.50673	0.325	0	183.047	612	0.654763	1632.35	3025	"projType=perm,projDim=512,knnAmp=10"	999000
"projection (perm) incr. sorting"	0.8345	0.891464	1.13925	0.08	0	183.392	912	0.653533	1095.39	1074	"projType=perm,projDim=512,knnAmp=40"	999000
"projection (perm) incr. sorting"	0.881	0.925083	1.09168	0.065	0	183.626	1112	0.6527	898.381	1074	"projType=perm,projDim=512,knnAmp=60"	999000
