MethodName	Recall	PrecisionOfApprox	RelPosError	NumCloser	ClassAccuracy	QueryTime	DistComp	ImprEfficiency	ImprDistComp	Mem	MethodParams	NumData
"projection (perm) incr. sorting"	0.5495	0.61236	2.04999	1.27	0	100.989	656	18.6309	1524.09	976	"projType=perm,intermDim=0,projDim=256,knnAmp=40,useCosine=0"	999800
"projection (perm) incr. sorting"	0.5965	0.65572	1.84738	1.19	0	101.638	856	18.5119	1167.99	976	"projType=perm,intermDim=0,projDim=256,knnAmp=60,useCosine=0"	999800
"projection (perm) incr. sorting"	0.6605	0.717305	1.60251	0.57	0	102.869	1256	18.2903	796.019	976	"projType=perm,intermDim=0,projDim=256,knnAmp=100,useCosine=0"	999800
"projection (perm) incr. sorting"	0.819	0.862187	1.22047	0.27	0	110.472	4256	17.0315	234.915	976	"projType=perm,intermDim=0,projDim=256,knnAmp=400,useCosine=0"	999800
"projection (perm) incr. sorting"	0.862	0.896921	1.15791	0.175	0	115.54	6256	16.2844	159.815	976	"projType=perm,intermDim=0,projDim=256,knnAmp=600,useCosine=0"	999800
"projection (perm) incr. sorting"	0.91	0.932767	1.09477	0.06	0	125.638	10256	14.9757	97.4844	976	"projType=perm,intermDim=0,projDim=256,knnAmp=1000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.979	0.985517	1.01725	0.015	0	201.603	40256	9.33282	24.836	976	"projType=perm,intermDim=0,projDim=256,knnAmp=4000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.397	0.433817	3.68094	4.07	0	184.254	612	10.2116	1633.66	2929	"projType=perm,intermDim=0,projDim=512,knnAmp=10,useCosine=0"	999800
"projection (perm) incr. sorting"	0.5575	0.614251	2.05988	1.655	0	184.997	912	10.1706	1096.27	976	"projType=perm,intermDim=0,projDim=512,knnAmp=40,useCosine=0"	999800
"projection (perm) incr. sorting"	0.604	0.662763	1.83635	1.44	0	185.664	1112	10.134	899.101	976	"projType=perm,intermDim=0,projDim=512,knnAmp=60,useCosine=0"	999800
"projection (perm) incr. sorting"	0.665	0.722428	1.6107	0.855	0	186.572	1512	10.0847	661.243	976	"projType=perm,intermDim=0,projDim=512,knnAmp=100,useCosine=0"	999800
"projection (perm) incr. sorting"	0.822	0.864052	1.22506	0.325	0	194.154	4512	9.6909	221.587	976	"projType=perm,intermDim=0,projDim=512,knnAmp=400,useCosine=0"	999800
"projection (perm) incr. sorting"	0.865	0.89595	1.16423	0.205	0	199.137	6512	9.44837	153.532	976	"projType=perm,intermDim=0,projDim=512,knnAmp=600,useCosine=0"	999800
"projection (perm) incr. sorting"	0.904	0.926707	1.10312	0.185	0	209.209	10512	8.9935	95.1104	976	"projType=perm,intermDim=0,projDim=512,knnAmp=1000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9795	0.986909	1.0161	0.015	0	285.56	40512	6.5889	24.6791	976	"projType=perm,intermDim=0,projDim=512,knnAmp=4000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.4125	0.453086	3.32531	3.96	0	349.795	1124	5.37897	889.502	4881	"projType=perm,intermDim=0,projDim=1024,knnAmp=10,useCosine=0"	999800
"projection (perm) incr. sorting"	0.5745	0.630811	1.95568	1.25	0	350.268	1424	5.37172	702.107	976	"projType=perm,intermDim=0,projDim=1024,knnAmp=40,useCosine=0"	999800
"projection (perm) incr. sorting"	0.6305	0.686979	1.70866	0.845	0	350.754	1624	5.36426	615.64	976	"projType=perm,intermDim=0,projDim=1024,knnAmp=60,useCosine=0"	999800
"projection (perm) incr. sorting"	0.6955	0.749347	1.50195	0.505	0	351.727	2024	5.34943	493.972	976	"projType=perm,intermDim=0,projDim=1024,knnAmp=100,useCosine=0"	999800
"projection (perm) incr. sorting"	0.83	0.871395	1.20198	0.18	0	359.254	5024	5.23734	199.005	976	"projType=perm,intermDim=0,projDim=1024,knnAmp=400,useCosine=0"	999800
"projection (perm) incr. sorting"	0.879	0.909552	1.1245	0.06	0	364.299	7024	5.16481	142.341	976	"projType=perm,intermDim=0,projDim=1024,knnAmp=600,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9245	0.946413	1.06883	0.035	0	374.463	11024	5.02463	90.693	976	"projType=perm,intermDim=0,projDim=1024,knnAmp=1000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9875	0.99278	1.00805	0.005	0	450.258	41024	4.1788	24.3711	976	"projType=perm,intermDim=0,projDim=1024,knnAmp=4000,useCosine=0"	999800
